year,season,label,folder,prefix,photos,first,last,date,duplicate_of
2025,fall,M3M-green,DJI_202510061401_012_20,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061401_012_20/,571,20251006140550,20251006142458,20251006,
2025,fall,M3M-green,DJI_202510061401_013,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061401_013/,1,20251006142500,20251006142500,20251006,
2025,fall,M3M-green,DJI_202510061428_014_20,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061428_014_20/,699,20251006144035,20251006150359,20251006,
2025,fall,M3M-green,DJI_202510061506_015_20,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061506_015_20/,197,20251006150806,20251006151441,20251006,
2025,fall,M3M-green,DJI_202510071045_016_2,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510071045_016_2/,667,20251007104901,20251007111122,20251007,
2025,fall,M3M-green,DJI_202510071113_017_2,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510071113_017_2/,675,20251007111605,20251007113842,20251007,
2025,fall,M3M-green,DJI_202510071141_018_2,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510071141_018_2/,454,20251007114438,20251007115950,20251007,
2025,fall,M3M-green,DJI_202510081109_001_11,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510081109_001_11/,376,20251008111600,20251008113202,20251008,
2025,fall,M3M-green,DJI_202510081109_002,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510081109_002/,1,20251008113204,20251008113204,20251008,
2025,fall,M3M-green,DJI_202510081135_003_11,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510081135_003_11/,477,20251008113938,20251008115733,20251008,
2025,fall,M3M-green,DJI_202510081201_004_11,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510081201_004_11/,434,20251008120638,20251008122259,20251008,
2025,fall,M3M-green,DJI_202510081227_005_11,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510081227_005_11/,521,20251008123256,20251008125227,20251008,
2025,fall,M3M-green,DJI_202510081227_006,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510081227_006/,1,20251008125230,20251008125230,20251008,
2025,fall,M3M-green,DJI_202510081254_007_11,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510081254_007_11/,447,20251008125652,20251008131349,20251008,
2025,fall,M3M-green,DJI_202510091258_008_9,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510091258_008_9/,502,20251009130102,20251009132215,20251009,
2025,fall,M3M-green,DJI_202510091258_009,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510091258_009/,1,20251009132218,20251009132218,20251009,
2025,fall,M3M-green,DJI_202510091326_010_9,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510091326_010_9/,490,20251009132828,20251009134729,20251009,
2025,fall,M3M-green,DJI_202510091349_011_9,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510091349_011_9/,597,20251009135136,20251009141400,20251009,
2025,fall,M3M-green,DJI_202510091416_012_9,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510091416_012_9/,450,20251009141953,20251009143725,20251009,
2025,fall,M3M-green,DJI_202510101256_013_8,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510101256_013_8/,505,20251010125917,20251010131612,20251010,
2025,fall,M3M-green,DJI_202510101319_014_8,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510101319_014_8/,527,20251010132156,20251010133935,20251010,
2025,fall,M3M-green,DJI_202510101319_015,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510101319_015/,1,20251010133936,20251010133936,20251010,
2025,fall,M3M-green,DJI_202510101343_016_8,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510101343_016_8/,606,20251010134511,20251010140600,20251010,
2025,fall,M3M-green,DJI_202510101343_017,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510101343_017/,1,20251010140602,20251010140602,20251010,
2025,fall,M3M-green,DJI_202510101408_018_8,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510101408_018_8/,371,20251010141045,20251010142310,20251010,
2025,fall,M3M-red,DJI_202510061135_002_19,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510061135_002_19/,423,20251006115054,20251006121139,20251006,
2025,fall,M3M-red,DJI_202510061135_003,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510061135_003/,1,20251006121142,20251006121142,20251006,
2025,fall,M3M-red,DJI_202510061228_004_19,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510061228_004_19/,406,20251006123302,20251006125303,20251006,
2025,fall,M3M-red,DJI_202510061228_005,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510061228_005/,1,20251006125307,20251006125307,20251006,
2025,fall,M3M-red,DJI_202510061255_006_19,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510061255_006_19/,458,20251006125809,20251006132027,20251006,
2025,fall,M3M-red,DJI_202510061324_007_19,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510061324_007_19/,109,20251006132812,20251006133319,20251006,
2025,fall,M3M-red,DJI_202510061337_008_17,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510061337_008_17/,336,20251006134512,20251006140159,20251006,
2025,fall,M3M-red,DJI_202510061337_009,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510061337_009/,1,20251006140201,20251006140201,20251006,
2025,fall,M3M-red,DJI_202510061407_010_17,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510061407_010_17/,345,20251006141254,20251006142955,20251006,
2025,fall,M3M-red,DJI_202510061407_011,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510061407_011/,1,20251006142957,20251006142957,20251006,
2025,fall,M3M-red,DJI_202510061435_012_17,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510061435_012_17/,426,20251006144145,20251006150250,20251006,
2025,fall,M3M-red,DJI_202510061507_013_17,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510061507_013_17/,155,20251006151153,20251006152051,20251006,
2025,fall,M3M-red,DJI_202510071111_003_5,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510071111_003_5/,687,20251007111650,20251007113951,20251007,
2025,fall,M3M-red,DJI_202510071143_004_5,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510071143_004_5/,744,20251007114740,20251007121235,20251007,
2025,fall,M3M-red,DJI_202510071215_005_5,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510071215_005_5/,372,20251007121809,20251007123036,20251007,
2025,fall,M3M-red,DJI_202510071241_006_5,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510071241_006_5/,610,20251007124439,20251007130505,20251007,
2025,fall,M3M-red,DJI_202510071329_007_1,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510071329_007_1/,681,20251007133339,20251007140010,20251007,
2025,fall,M3M-red,DJI_202510071329_008,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510071329_008/,1,20251007140011,20251007140011,20251007,
2025,fall,M3M-red,DJI_202510071402_009_1,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510071402_009_1/,696,20251007140513,20251007143049,20251007,
2025,fall,M3M-red,DJI_202510071402_010,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510071402_010/,1,20251007143051,20251007143051,20251007,
2025,fall,M3M-red,DJI_202510071433_011_1,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510071433_011_1/,90,20251007144050,20251007144354,20251007,
2025,fall,M3M-red,DJI_202510081103_014_7,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510081103_014_7/,341,20251008110756,20251008112406,20251008,
2025,fall,M3M-red,DJI_202510081103_015,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510081103_015/,1,20251008112409,20251008112409,20251008,
2025,fall,M3M-red,DJI_202510081127_016_7,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510081127_016_7/,416,20251008113035,20251008114957,20251008,
2025,fall,M3M-red,DJI_202510081127_017,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510081127_017/,1,20251008115000,20251008115000,20251008,
2025,fall,M3M-red,DJI_202510081153_018_7,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510081153_018_7/,58,20251008115630,20251008115912,20251008,
2025,fall,M3M-red,DJI_202510081404_019_18,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510081404_019_18/,535,20251008140810,20251008143324,20251008,
2025,fall,M3M-red,DJI_202510081404_020,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510081404_020/,1,20251008143326,20251008143326,20251008,
2025,fall,M3M-red,DJI_202510081437_021_18,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510081437_021_18/,458,20251008144050,20251008150259,20251008,
2025,fall,M3M-red,DJI_202510081507_022_18,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510081507_022_18/,55,20251008151118,20251008151345,20251008,
2025,fall,M3M-red,DJI_202510091049_023_13,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510091049_023_13/,539,20251009105248,20251009111902,20251009,
2025,fall,M3M-red,DJI_202510091049_024,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510091049_024/,1,20251009111904,20251009111904,20251009,
2025,fall,M3M-red,DJI_202510091121_025_13,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510091121_025_13/,297,20251009112352,20251009113816,20251009,
2025,fall,M3M-red,DJI_202510091256_026_10,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510091256_026_10/,462,20251009125943,20251009132135,20251009,
2025,fall,M3M-red,DJI_202510091256_027,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510091256_027/,1,20251009132138,20251009132138,20251009,
2025,fall,M3M-red,DJI_202510091325_028_10,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510091325_028_10/,479,20251009132846,20251009135117,20251009,
2025,fall,M3M-red,DJI_202510091355_029_10,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510091355_029_10/,453,20251009135852,20251009142028,20251009,
2025,fall,M3M-red,DJI_202510091424_030_10,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510091424_030_10/,315,20251009142847,20251009144341,20251009,
2025,fall,M3M-red,DJI_202510101252_031_4,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510101252_031_4/,376,20251010125622,20251010131428,20251010,
2025,fall,M3M-red,DJI_202510101318_032_4,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510101318_032_4/,337,20251010132207,20251010133805,20251010,
2025,fall,M3M-red,DJI_202510101318_033,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510101318_033/,1,20251010133807,20251010133807,20251010,
2025,fall,M3M-red,DJI_202510101341_034_4,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510101341_034_4/,354,20251010134528,20251010140211,20251010,
2025,fall,M3M-red,DJI_202510101341_035,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510101341_035/,1,20251010140214,20251010140214,20251010,
2025,fall,M3M-red,DJI_202510101406_036_4,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510101406_036_4/,354,20251010141027,20251010142712,20251010,
2025,fall,M3M-red,DJI_202510101406_037,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510101406_037/,1,20251010142715,20251010142715,20251010,
2025,fall,M3M-red,DJI_202510101430_038_4,surveys/2025_front_country/fall/data_collection/M3M-red/DCIM/DJI_202510101430_038_4/,119,20251010143305,20251010143836,20251010,
2026,spring,M3M-blue,DJI_202604271051_001_20,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604271051_001_20/,569,20260427105630,20260427111541,20260427,
2026,spring,M3M-blue,DJI_202604271119_002_20,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604271119_002_20/,620,20260427112311,20260427114406,20260427,
2026,spring,M3M-blue,DJI_202604271147_003_20,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604271147_003_20/,270,20260427115100,20260427120001,20260427,
2026,spring,M3M-blue,DJI_202604271216_004_19,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604271216_004_19/,552,20260427122502,20260427124522,20260427,
2026,spring,M3M-blue,DJI_202604271258_005_19,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604271258_005_19/,562,20260427130221,20260427132313,20260427,
2026,spring,M3M-blue,DJI_202604271326_006_19,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604271326_006_19/,487,20260427132855,20260427134732,20260427,
2026,spring,M3M-blue,DJI_202604271404_007_19,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604271404_007_19/,254,20260427140727,20260427141557,20260427,
2026,spring,M3M-blue,DJI_202604281037_008_4,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281037_008_4/,510,20260428104314,20260428110133,20260428,
2026,spring,M3M-blue,DJI_202604281037_009,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281037_009/,1,20260428110135,20260428110135,20260428,
2026,spring,M3M-blue,DJI_202604281106_010_4,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281106_010_4/,562,20260428111027,20260428113020,20260428,
2026,spring,M3M-blue,DJI_202604281133_011_4,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281133_011_4/,509,20260428113723,20260428115834,20260428,
2026,spring,M3M-blue,DJI_202604281133_012,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281133_012/,1,20260428115836,20260428115836,20260428,
2026,spring,M3M-blue,DJI_202604281205_013_4,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281205_013_4/,342,20260428120912,20260428122140,20260428,
2026,spring,M3M-blue,DJI_202604281249_014_9,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281249_014_9/,662,20260428125154,20260428131405,20260428,
2026,spring,M3M-blue,DJI_202604281316_015_9,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281316_015_9/,443,20260428131953,20260428133443,20260428,
2026,spring,M3M-blue,DJI_202604281355_016_9,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281355_016_9/,655,20260428135817,20260428142014,20260428,
2026,spring,M3M-blue,DJI_202604281423_017_9,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281423_017_9/,446,20260428142635,20260428144131,20260428,
2026,spring,M3M-blue,DJI_202604281501_018_9,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281501_018_9/,199,20260428150454,20260428151204,20260428,
2026,spring,M3M-blue,DJI_202604301043_019_5,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301043_019_5/,558,20260430104845,20260430110726,20260430,
2026,spring,M3M-blue,DJI_202604301113_020_5,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301113_020_5/,622,20260430111708,20260430113758,20260430,
2026,spring,M3M-blue,DJI_202604301141_021_5,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301141_021_5/,640,20260430114512,20260430120731,20260430,
2026,spring,M3M-blue,DJI_202604301141_022,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301141_022/,1,20260430120733,20260430120733,20260430,
2026,spring,M3M-blue,DJI_202604301210_023_5,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301210_023_5/,600,20260430121416,20260430123421,20260430,
2026,spring,M3M-blue,DJI_202604301323_024_1,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301323_024_1/,600,20260430132732,20260430134956,20260430,
2026,spring,M3M-blue,DJI_202604301323_025,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301323_025/,1,20260430134959,20260430134959,20260430,
2026,spring,M3M-blue,DJI_202604301352_026_1,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301352_026_1/,639,20260430135425,20260430141825,20260430,
2026,spring,M3M-blue,DJI_202604301352_027,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301352_027/,1,20260430141827,20260430141827,20260430,
2026,spring,M3M-blue,DJI_202604301420_028_1,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301420_028_1/,243,20260430142211,20260430143057,20260430,
2026,spring,M3M-blue,DJI_202605011113_029_11,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605011113_029_11/,445,20260501112002,20260501113643,20260501,
2026,spring,M3M-blue,DJI_202605011139_030_11,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605011139_030_11/,523,20260501114326,20260501120318,20260501,
2026,spring,M3M-blue,DJI_202605011139_031,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605011139_031/,1,20260501120321,20260501120321,20260501,
2026,spring,M3M-blue,DJI_202605011205_032_11,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605011205_032_11/,497,20260501120749,20260501122638,20260501,
2026,spring,M3M-blue,DJI_202605011205_033,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605011205_033/,1,20260501122641,20260501122641,20260501,
2026,spring,M3M-blue,DJI_202605011230_034_11,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605011230_034_11/,446,20260501123655,20260501125334,20260501,
2026,spring,M3M-blue,DJI_202605011257_035_11,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605011257_035_11/,300,20260501130242,20260501131351,20260501,
2026,spring,M3M-blue,DJI_202605021025_036_14,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605021025_036_14/,578,20260502102932,20260502105031,20260502,
2026,spring,M3M-blue,DJI_202605021025_037,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605021025_037/,1,20260502105033,20260502105033,20260502,
2026,spring,M3M-blue,DJI_202605021054_038_14,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605021054_038_14/,564,20260502105826,20260502111815,20260502,
2026,spring,M3M-blue,DJI_202605021121_039_14,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605021121_039_14/,523,20260502112455,20260502114340,20260502,
2026,spring,M3M-blue,DJI_202605021121_040,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605021121_040/,1,20260502114342,20260502114342,20260502,
2026,spring,M3M-blue,DJI_202605021147_041_14,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605021147_041_14/,269,20260502115053,20260502120211,20260502,
2026,spring,M3M-blue,DJI_202605021208_042_14,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605021208_042_14/,244,20260502121102,20260502122000,20260502,
2026,spring,M3M-blue,mission_13_patch,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/mission_13_patch/,201,20260502103228,20260502104005,20260502,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605021029_036_13/
2026,spring,M3M-green,DJI_202604271111_003_16,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604271111_003_16/,444,20260427111654,20260427113359,20260427,
2026,spring,M3M-green,DJI_202604271111_004,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604271111_004/,1,20260427113402,20260427113402,20260427,
2026,spring,M3M-green,DJI_202604271139_005_16,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604271139_005_16/,408,20260427114509,20260427120018,20260427,
2026,spring,M3M-green,DJI_202604271205_006_16,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604271205_006_16/,409,20260427121100,20260427122617,20260427,
2026,spring,M3M-green,DJI_202604271205_007,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604271205_007/,1,20260427122619,20260427122619,20260427,
2026,spring,M3M-green,DJI_202604271233_008_16,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604271233_008_16/,398,20260427123911,20260427125427,20260427,
2026,spring,M3M-green,DJI_202604271233_009,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604271233_009/,1,20260427125430,20260427125430,20260427,
2026,spring,M3M-green,DJI_202604271302_010_16,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604271302_010_16/,444,20260427130819,20260427132523,20260427,
2026,spring,M3M-green,DJI_202604281046_011_3,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604281046_011_3/,678,20260428104908,20260428111151,20260428,
2026,spring,M3M-green,DJI_202604281046_012,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604281046_012/,1,20260428111153,20260428111153,20260428,
2026,spring,M3M-green,DJI_202604281114_013_3,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604281114_013_3/,671,20260428111732,20260428114008,20260428,
2026,spring,M3M-green,DJI_202604281114_014,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604281114_014/,1,20260428114010,20260428114010,20260428,
2026,spring,M3M-green,DJI_202604281143_015_3,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604281143_015_3/,536,20260428114600,20260428120556,20260428,
2026,spring,M3M-green,DJI_202604281209_016_3,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604281209_016_3/,319,20260428121244,20260428122324,20260428,
2026,spring,M3M-green,DJI_202604291021_017_10,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604291021_017_10/,535,20260429103007,20260429104802,20260429,
2026,spring,M3M-green,DJI_202604291051_018_10,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604291051_018_10/,586,20260429105542,20260429111520,20260429,
2026,spring,M3M-green,DJI_202604291119_019_10,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604291119_019_10/,482,20260429112338,20260429114011,20260429,
2026,spring,M3M-green,DJI_202604291119_020,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604291119_020/,1,20260429114014,20260429114014,20260429,
2026,spring,M3M-green,DJI_202604291144_021_10,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604291144_021_10/,411,20260429114912,20260429120622,20260429,
2026,spring,M3M-green,DJI_202604291144_022,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604291144_022/,1,20260429120625,20260429120625,20260429,
2026,spring,M3M-green,DJI_202604291210_023_10,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604291210_023_10/,257,20260429121525,20260429122512,20260429,
2026,spring,M3M-green,DJI_202604301048_024_2,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604301048_024_2/,438,20260430105429,20260430111208,20260430,
2026,spring,M3M-green,DJI_202604301048_025,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604301048_025/,1,20260430111211,20260430111211,20260430,
2026,spring,M3M-green,DJI_202604301118_026_2,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604301118_026_2/,560,20260430112206,20260430114330,20260430,
2026,spring,M3M-green,DJI_202604301118_027,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604301118_027/,1,20260430114331,20260430114331,20260430,
2026,spring,M3M-green,DJI_202604301150_028_2,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604301150_028_2/,524,20260430115516,20260430121538,20260430,
2026,spring,M3M-green,DJI_202604301150_029,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604301150_029/,1,20260430121541,20260430121541,20260430,
2026,spring,M3M-green,DJI_202604301218_030_2,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604301218_030_2/,5,20260430122341,20260430122349,20260430,
2026,spring,M3M-green,DJI_202604301218_031_2,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604301218_031_2/,18,20260430122831,20260430122905,20260430,
2026,spring,M3M-green,DJI_202605011105_032_12,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605011105_032_12/,562,20260501110847,20260501112815,20260501,
2026,spring,M3M-green,DJI_202605011131_033_12,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605011131_033_12/,579,20260501113609,20260501115541,20260501,
2026,spring,M3M-green,DJI_202605011158_034_12,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605011158_034_12/,636,20260501120047,20260501122205,20260501,
2026,spring,M3M-green,DJI_202605011224_035_12,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605011224_035_12/,71,20260501122759,20260501123020,20260501,
2026,spring,M3M-green,DJI_202605021029_036_13,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605021029_036_13/,699,20260502103224,20260502105551,20260502,
2026,spring,M3M-green,DJI_202605021057_037_13,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605021057_037_13/,457,20260502110011,20260502111726,20260502,
2026,spring,M3M-green,DJI_202605021247_038_18,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605021247_038_18/,482,20260502125213,20260502131103,20260502,
2026,spring,M3M-green,DJI_202605021314_039_18,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605021314_039_18/,496,20260502131757,20260502133719,20260502,
2026,spring,M3M-green,DJI_202605021340_040_18,surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605021340_040_18/,255,20260502134429,20260502135615,20260502,
2026,spring,M3M-red,DJI_202604271127_001_17,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604271127_001_17/,290,20260427113613,20260427115055,20260427,
2026,spring,M3M-red,DJI_202604271127_002,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604271127_002/,1,20260427115059,20260427115059,20260427,
2026,spring,M3M-red,DJI_202604271156_003_17,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604271156_003_17/,378,20260427120119,20260427122026,20260427,
2026,spring,M3M-red,DJI_202604271156_004,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604271156_004/,1,20260427122029,20260427122029,20260427,
2026,spring,M3M-red,DJI_202604271226_005_17,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604271226_005_17/,265,20260427123138,20260427124448,20260427,
2026,spring,M3M-red,DJI_202604271259_006_17,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604271259_006_17/,292,20260427130554,20260427132020,20260427,
2026,spring,M3M-red,DJI_202604271259_007,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604271259_007/,1,20260427132023,20260427132023,20260427,
