prefix,photo0,t_first,t_last,lat0,lon0,ellh0,t_obs0,first_photo,gimbal_pitch,gimbal_roll,flight_pitch,speed0,rel_alt0,focus_mm0,fnumber0,iso0,firmware,irradiance0,ground0,geoid_n,agl_true0,temp_c,local_hour
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281037_008_4/,1,2026-04-28 16:43:16.698560+00:00,2026-04-28 17:01:34.443011+00:00,46.7078369,-114.01748427,1313.821,2026-04-28 16:42:18+00:00,DJI_20260428104314_0001_D.JPG,-89.9,0.0,-10.2,0.31622776601683794,286.592,3303.0,2.8,200,11.09.03.02,6092.022,1204.2882,-14.652,124.18479199218746,6.926218764444445,10.716666666666667
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281106_010_4/,1,2026-04-28 17:10:28.816458+00:00,2026-04-28 17:30:21.761854+00:00,46.71196189,-114.0214293,1283.257,2026-04-28 17:09:33+00:00,DJI_20260428111027_0001_D.JPG,-90.0,180.0,-2.4,0.1,256.019,-1.0,2.8,170,11.09.03.02,6449.502,1183.9492,-14.652,113.9597812500001,7.766809600490667,11.166666666666666
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281133_011_4/,1,2026-04-28 17:37:24.816638+00:00,2026-04-28 17:58:35.755316+00:00,46.70629012,-114.02593702,1257.317,2026-04-28 17:36:33+00:00,DJI_20260428113723_0001_D.JPG,-89.9,0.0,0.2,0.31622776601683794,230.076,-1.0,3.2,110,11.09.03.02,11461.314,1157.724,-14.652,114.24500097656255,8.709476372138667,11.616666666666667
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281205_013_4/,1,2026-04-28 18:09:13.973117+00:00,2026-04-28 18:21:41.326001+00:00,46.70845993,-114.030444,1203.009,2026-04-28 18:08:17+00:00,DJI_20260428120912_0001_D.JPG,-89.9,0.0,-3.8,0.5,175.8,23052.0,3.2,110,11.09.03.02,18041.682,1097.5018,-14.652,120.15916894531256,9.423059289315555,12.15
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281249_014_9/,1,2026-04-28 18:51:56.950702+00:00,2026-04-28 19:14:07.388418+00:00,46.70250384,-114.03372156,1136.874,2026-04-28 18:51:06+00:00,DJI_20260428125154_0001_D.JPG,-89.9,0.0,-10.3,0.2,37.528,-1.0,4.0,100,11.09.03.02,19985.061,1032.1592,-14.652,119.36682031250007,9.067090180266666,12.85
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281316_015_9/,1,2026-04-28 19:19:55.600888+00:00,2026-04-28 19:34:45.310299+00:00,46.7018348,-114.02921368,1177.459,2026-04-28 19:19:07+00:00,DJI_20260428131953_0001_D.JPG,-89.9,0.0,-5.9,0.1,78.21,-1.0,3.5,100,11.09.03.02,20136.111,1064.8217,-14.652,127.2893447265626,9.265689086236444,13.316666666666666
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281355_016_9/,1,2026-04-28 19:58:19.458609+00:00,2026-04-28 20:20:15.912916+00:00,46.69739971,-114.02583367,1211.217,2026-04-28 19:57:32+00:00,DJI_20260428135817_0001_D.JPG,-89.9,0.0,-7.8,0.2,110.722,3303.0,2.8,170,11.09.03.02,5714.761,1120.3463,-14.652,105.52268652343764,9.777657468643556,13.966666666666667
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281423_017_9/,1,2026-04-28 20:26:36.901430+00:00,2026-04-28 20:41:32.757237+00:00,46.70225177,-114.02076084,1245.826,2026-04-28 20:25:52+00:00,DJI_20260428142635_0001_D.JPG,-90.0,180.0,-4.6,0.4,145.369,-1.0,2.8,140,11.09.03.02,7217.48,1142.5452,-14.652,117.93283398437507,10.02179186528,14.433333333333334
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604281501_018_9/,1,2026-04-28 21:04:56.184812+00:00,2026-04-28 21:12:06.172011+00:00,46.7005015,-114.01794463,1289.431,2026-04-28 21:04:05+00:00,DJI_20260428150454_0001_D.JPG,-89.9,0.0,-5.3,0.1,188.768,-1.0,2.8,180,11.09.03.02,5388.476,1196.5935,-14.652,107.48949414062508,10.316454711779556,15.066666666666666
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301043_019_5/,1,2026-04-30 16:48:42.370695+00:00,2026-04-30 17:07:23.449867+00:00,46.71660783,-114.01918209,1292.503,2026-04-30 16:47:47+00:00,DJI_20260430104845_0001_D.JPG,-89.9,0.0,-3.8,0.223606797749979,-191.994,46092.0,3.2,110,11.09.03.02,12695.438,1190.719,-14.652,116.43600585937497,9.442362311203556,10.8
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301113_020_5/,1,2026-04-30 17:17:05.430599+00:00,2026-04-30 17:37:55.234500+00:00,46.70825056,-114.01523826,1334.857,2026-04-30 17:16:07+00:00,DJI_20260430111708_0001_D.JPG,-90.0,180.0,-3.8,0.31622776601683794,-149.764,3851.0,2.8,100,11.09.03.02,14590.194,1226.6029,-14.652,122.90609472656251,10.483620399274667,11.283333333333333
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301141_021_5/,1,2026-04-30 17:45:09.465750+00:00,2026-04-30 18:07:29.234592+00:00,46.70837415,-114.01072862,1391.618,2026-04-30 17:44:16+00:00,DJI_20260430114512_0001_D.JPG,-89.9,0.0,-6.3,0.2,-93.465,3303.0,3.5,100,11.09.03.02,14674.996,1290.7622,-14.652,115.50779296874998,11.606310500010666,11.75
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301210_023_5/,1,2026-04-30 18:14:13.215203+00:00,2026-04-30 18:34:18.660802+00:00,46.70499323,-114.0062209,1428.242,2026-04-30 18:13:22+00:00,DJI_20260430121416_0001_D.JPG,-89.9,0.0,-3.8,0.1,-56.857,-1.0,2.8,100,11.09.03.02,16264.534,1309.997,-14.652,132.8970517578125,12.46070464538311,12.233333333333333
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301323_024_1/,1,2026-04-30 19:27:31.084787+00:00,2026-04-30 19:49:54.542134+00:00,46.72019627,-114.01985755,1293.668,2026-04-30 19:26:40+00:00,DJI_20260430132732_0001_D.JPG,-89.9,0.0,-6.7,0.4242640687119285,1.776,-1.0,3.2,100,11.09.03.02,17019.533,1187.1619,-14.652,121.15813476562494,13.575180797824,13.45
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301352_026_1/,1,2026-04-30 19:54:22.944336+00:00,2026-04-30 20:18:22.835452+00:00,46.72112854,-114.01309502,1320.749,2026-04-30 19:53:35+00:00,DJI_20260430135425_0001_D.JPG,-90.0,180.0,-2.0,0.223606797749979,28.799,-1.0,3.5,100,11.09.03.02,17015.068,1202.8387,-14.652,132.56225488281257,13.843824055978667,13.9
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604301420_028_1/,1,2026-04-30 20:22:09.426493+00:00,2026-04-30 20:30:54.533941+00:00,46.71800355,-114.00576654,1436.577,2026-04-30 20:21:20+00:00,DJI_20260430142211_0001_D.JPG,-89.9,0.0,-4.5,0.5099019513592785,144.697,-1.0,2.8,100,11.09.03.02,16162.028,1326.6102,-14.652,124.61877050781254,14.158499595847111,14.366666666666667
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605011113_029_11/,1,2026-05-01 17:20:03.175735+00:00,2026-05-01 17:36:43.549818+00:00,46.68999739,-113.98491438,1490.44,2026-05-01 17:19:06+00:00,DJI_20260501112002_0001_D.JPG,-90.0,180.0,-2.2,0.2,-201.799,-1.0,3.2,100,11.09.03.02,14828.339,1380.8009,-14.652,124.2910966796876,13.535274060302223,11.333333333333334
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605011139_030_11/,1,2026-05-01 17:43:26.881300+00:00,2026-05-01 18:03:19.603932+00:00,46.69424797,-113.98829228,1569.695,2026-05-01 17:42:27+00:00,DJI_20260501114326_0001_D.JPG,-89.9,0.0,-7.9,0.223606797749979,-122.325,4620.0,3.2,110,11.09.03.02,14685.852,1452.8599,-14.652,131.48713671874998,14.393094127758223,11.716666666666667
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605011205_032_11/,1,2026-05-01 18:07:50.051401+00:00,2026-05-01 18:26:39.169187+00:00,46.70227445,-113.99279929,1683.897,2026-05-01 18:06:56+00:00,DJI_20260501120749_0001_D.JPG,-89.9,0.0,-7.5,0.1,-8.133,-1.0,3.5,100,11.09.03.02,15511.84,1559.3605,-14.652,139.18852636718748,15.1305698336,12.116666666666667
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605011230_034_11/,1,2026-05-01 18:36:55.366614+00:00,2026-05-01 18:53:34.365030+00:00,46.69004043,-113.99674502,1478.059,2026-05-01 18:36:05+00:00,DJI_20260501123655_0001_D.JPG,-89.9,0.0,-1.1,0.5099019513592785,-213.158,-1.0,3.2,100,11.09.03.02,16688.33,1385.3324,-14.652,107.37860253906251,15.615379615004445,12.6
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605011257_035_11/,1,2026-05-01 19:02:42.892836+00:00,2026-05-01 19:13:52.306924+00:00,46.69352167,-114.0001268,1411.111,2026-05-01 19:01:51+00:00,DJI_20260501130242_0001_D.JPG,-89.9,0.0,1.2,0.447213595499958,-280.038,-1.0,3.2,100,11.09.03.02,17071.068,1299.0359,-14.652,126.72711132812515,16.040723209024,13.033333333333333
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605021025_036_14/,1,2026-05-02 16:29:32.340107+00:00,2026-05-02 16:50:32.082187+00:00,46.68913557,-114.0297864,1202.377,2026-05-02 16:28:36+00:00,DJI_20260502102932_0001_D.JPG,-89.9,0.0,-8.2,0.3,233.397,7691.0,2.8,140,11.09.03.02,9623.234,1096.6349,-14.652,120.3941123046875,13.784633392782222,10.483333333333333
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605021054_038_14/,1,2026-05-02 16:58:26.678431+00:00,2026-05-02 17:18:15.832712+00:00,46.68830006,-114.02528024,1239.594,2026-05-02 16:57:33+00:00,DJI_20260502105826_0001_D.JPG,-89.9,0.0,-5.2,0.3,270.564,-1.0,2.8,100,11.09.03.02,10998.837,1148.6172,-14.652,105.6288125000001,14.748154683875557,10.966666666666667
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605021121_039_14/,1,2026-05-02 17:24:55.334038+00:00,2026-05-02 17:43:40.858301+00:00,46.68527292,-114.0213377,1225.8,2026-05-02 17:24:02+00:00,DJI_20260502112455_0001_D.JPG,-89.9,0.0,-8.4,0.14142135623730953,256.776,11532.0,2.8,100,11.09.03.02,10721.709,1105.3425,-14.652,135.109470703125,15.672278188842666,11.4
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605021147_041_14/,1,2026-05-02 17:50:53.654179+00:00,2026-05-02 18:02:11.812245+00:00,46.67610187,-114.0173937,1203.47,2026-05-02 17:49:59+00:00,DJI_20260502115053_0001_D.JPG,-89.9,0.0,-1.2,0.3,234.452,3851.0,3.2,100,11.09.03.02,13750.214,1103.7611,-14.652,114.36089160156257,16.58129827112533,11.833333333333334
surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202605021208_042_14/,1,2026-05-02 18:11:02.052189+00:00,2026-05-02 18:19:59.566274+00:00,46.68014274,-114.0303465,1123.251,2026-05-02 18:10:10+00:00,DJI_20260502121102_0001_D.JPG,-89.9,0.0,-9.2,0.2,154.244,-1.0,4.0,100,11.09.03.02,16827.461,1006.29126,-14.652,131.61174023437502,17.120684062976,12.183333333333334
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604271111_003_16/,1,2026-04-27 17:16:54.926377+00:00,2026-04-27 17:34:00.282617+00:00,46.67997129,-113.98322943,1391.916,2026-04-27 17:16:01+00:00,DJI_20260427111654_0001_D.JPG,-89.9,0.0,-5.4,0.1,235.566,-1.0,3.5,100,11.09.03.02,14226.911,1290.1598,-14.652,116.40820996093748,4.30746318848,11.266666666666667
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604271139_005_16/,1,2026-04-27 17:45:09.443448+00:00,2026-04-27 18:00:18.282964+00:00,46.68956373,-113.98717011,1543.781,2026-04-27 17:44:17+00:00,DJI_20260427114509_0001_D.JPG,-89.9,0.0,0.1,0.2,387.409,-1.0,4.0,110,11.09.03.02,15970.844,1451.3252,-14.652,107.10780468749999,5.154721724032,11.75
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604271205_006_16/,1,2026-04-27 18:11:00.720685+00:00,2026-04-27 18:26:17.444347+00:00,46.68868871,-113.99055052,1520.702,2026-04-27 18:10:08+00:00,DJI_20260427121100_0001_D.JPG,-89.9,0.0,-5.0,0.2,364.356,-1.0,3.5,100,11.09.03.02,16555.746,1426.3658,-14.652,108.98815527343754,5.765180171263999,12.183333333333334
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604271233_008_16/,1,2026-04-27 18:39:12.327582+00:00,2026-04-27 18:54:27.403921+00:00,46.68816173,-113.99393008,1506.871,2026-04-27 18:38:18+00:00,DJI_20260427123911_0001_D.JPG,-90.0,180.0,-3.7,0.31622776601683794,350.536,-1.0,3.5,100,11.09.03.02,17688.477,1407.9769,-14.652,113.54607128906264,6.188081895488,12.65
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604271302_010_16/,1,2026-04-27 19:08:19.994260+00:00,2026-04-27 19:25:22.975723+00:00,46.68695405,-113.99731057,1455.3,2026-04-27 19:07:31+00:00,DJI_20260427130819_0001_D.JPG,-89.9,0.0,-0.6,0.1,298.957,-1.0,3.5,100,11.09.03.02,18353.609,1350.678,-14.652,119.274021484375,6.527777458887111,13.133333333333333
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604281046_011_3/,1,2026-04-28 16:49:07.841833+00:00,2026-04-28 17:11:50.662692+00:00,46.70161047,-114.03313144,1138.217,2026-04-28 16:48:15+00:00,DJI_20260428104908_0001_D.JPG,-89.9,0.0,-0.4,0.2,110.984,3851.0,2.8,160,11.09.03.02,11523.67,1031.8726,-14.652,120.99644140625014,7.09203642112,10.816666666666666
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604281114_013_3/,1,2026-04-28 17:17:32.505256+00:00,2026-04-28 17:40:08.562932+00:00,46.70509082,-114.03989376,1087.188,2026-04-28 17:16:37+00:00,DJI_20260428111732_0001_D.JPG,-89.9,0.0,-6.2,0.14142135623730953,59.987,-1.0,2.8,160,11.09.03.02,6038.113,987.0381,-14.652,114.80191406250015,8.013961399296,11.283333333333333
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604281143_015_3/,1,2026-04-28 17:45:59.833980+00:00,2026-04-28 18:05:55.293954+00:00,46.70624573,-114.04440168,1084.94,2026-04-28 17:45:06+00:00,DJI_20260428114600_0001_D.JPG,-89.9,0.0,-2.6,0.1,57.677,-1.0,2.8,110,11.09.03.02,14531.709,965.6131,-14.652,133.97890185546885,9.009903154944,11.75
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604281209_016_3/,1,2026-04-28 18:12:43.785026+00:00,2026-04-28 18:23:23.968176+00:00,46.70890331,-114.04778382,1082.509,2026-04-28 18:11:52+00:00,DJI_20260428121244_0001_D.JPG,-89.9,0.0,-2.4,0.3,55.275,-1.0,2.8,100,11.09.03.02,11132.545,964.42194,-14.652,132.7390639648438,9.393918746382223,12.2
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604291021_017_10/,1,2026-04-29 16:30:04.998390+00:00,2026-04-29 16:47:59.863298+00:00,46.70312652,-114.01804915,1273.491,2026-04-29 16:29:11+00:00,DJI_20260429103007_0001_D.JPG,-89.9,0.0,-11.0,0.0,174.459,3556.0,2.8,120,11.09.03.02,14123.864,1168.4186,-14.652,119.72442089843753,7.602221506673778,10.5
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604291051_018_10/,1,2026-04-29 16:55:39.845686+00:00,2026-04-29 17:15:17.317080+00:00,46.69929063,-114.0141062,1316.203,2026-04-29 16:54:49+00:00,DJI_20260429105542_0001_D.JPG,-89.9,0.0,-5.5,0.0,217.179,3303.0,2.8,110,11.09.03.02,14620.467,1203.9803,-14.652,126.87465332031252,8.284375860451556,10.916666666666666
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604291119_019_10/,1,2026-04-29 17:23:34.788768+00:00,2026-04-29 17:40:08.008410+00:00,46.70093098,-114.01016214,1364.694,2026-04-29 17:22:42+00:00,DJI_20260429112338_0001_D.JPG,-89.9,0.0,-9.4,0.4,265.685,-1.0,2.8,170,11.09.03.02,5263.382,1258.0538,-14.652,121.2921669921875,9.068094696,11.383333333333333
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604291144_021_10/,1,2026-04-29 17:49:09.301279+00:00,2026-04-29 18:06:19.447473+00:00,46.70099692,-114.00621843,1423.16,2026-04-29 17:48:18+00:00,DJI_20260429114912_0001_D.JPG,-89.9,0.0,-3.2,0.0,324.139,-1.0,4.0,110,11.09.03.02,9105.237,1328.849,-14.652,108.96300097656263,9.79272560396089,11.816666666666666
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604291210_023_10/,1,2026-04-29 18:15:23.316651+00:00,2026-04-29 18:25:09.588419+00:00,46.69183114,-114.00284052,1420.004,2026-04-29 18:14:34+00:00,DJI_20260429121525_0001_D.JPG,-89.9,0.0,-8.6,0.3,320.969,-1.0,3.5,100,11.09.03.02,20599.117,1304.4834,-14.652,130.17260156249995,10.202590739000888,12.25
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604301048_024_2/,1,2026-04-30 16:54:32.565203+00:00,2026-04-30 17:12:11.658523+00:00,46.71630307,-114.00370244,1516.662,2026-04-30 16:53:38+00:00,DJI_20260430105429_0001_D.JPG,-90.0,180.0,-2.6,0.1,59.119,-1.0,2.8,150,11.09.03.02,14009.049,1398.9791,-14.652,132.33487402343758,9.627187190442667,10.9
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604301118_026_2/,1,2026-04-30 17:22:09.162660+00:00,2026-04-30 17:43:33.365608+00:00,46.71813911,-114.00088431,1492.083,2026-04-30 17:21:09+00:00,DJI_20260430112206_0001_D.JPG,-89.9,0.0,-8.9,0.31622776601683794,34.54,-1.0,2.8,120,11.09.03.02,9062.753,1366.2854,-14.652,140.44959960937513,10.686108440064,11.366666666666667
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202604301150_028_2/,1,2026-04-30 17:55:19.026176+00:00,2026-04-30 18:15:40.781108+00:00,46.73316137,-113.99637861,1375.427,2026-04-30 17:54:27+00:00,DJI_20260430115516_0001_D.JPG,-89.9,0.0,-5.1,0.36055512754639896,-82.122,-1.0,2.8,100,11.09.03.02,15937.841,1247.7393,-14.652,142.33974218749995,12.012684117333333,11.916666666666666
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605011105_032_12/,1,2026-05-01 17:08:46.031862+00:00,2026-05-01 17:28:14.229500+00:00,46.70432775,-113.97264905,1789.94,2026-05-01 17:07:53+00:00,DJI_20260501110847_0001_D.JPG,-89.9,0.0,-9.4,0.0,97.521,23052.0,3.2,100,11.09.03.02,14203.935,1660.7838,-14.652,143.8081865234376,13.121463915676445,11.133333333333333
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605011131_033_12/,1,2026-05-01 17:36:08.458420+00:00,2026-05-01 17:55:40.688273+00:00,46.69072581,-113.97772115,1624.719,2026-05-01 17:35:15+00:00,DJI_20260501113609_0001_D.JPG,-90.0,180.0,-3.0,0.31622776601683794,-68.015,-1.0,3.5,100,11.09.03.02,15742.894,1509.8221,-14.652,129.5488564453126,14.12516903442489,11.6
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605011158_034_12/,1,2026-05-01 18:00:45.943544+00:00,2026-05-01 18:22:04.055885+00:00,46.69672391,-113.98166507,1705.471,2026-05-01 17:59:54+00:00,DJI_20260501120047_0001_D.JPG,-90.0,180.0,-9.0,0.1,12.742,-1.0,3.5,100,11.09.03.02,15660.021,1609.1559,-14.652,110.96711621093755,15.012762095573333,12.0
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605011224_035_12/,1,2026-05-01 18:27:57.658107+00:00,2026-05-01 18:30:18.526987+00:00,46.69539795,-113.98617227,1634.57,2026-05-01 18:27:09+00:00,DJI_20260501122759_0001_D.JPG,-89.9,0.0,-7.8,0.0,-58.131,-1.0,4.0,100,11.09.03.02,16141.331,1533.1608,-14.652,116.06123339843748,15.4660161408,12.45
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605021029_036_13/,1,2026-05-02 16:32:22.931442+00:00,2026-05-02 16:55:49.614944+00:00,46.67467543,-114.02985813,1116.904,2026-05-02 16:31:31+00:00,DJI_20260502103224_0001_D.JPG,-89.9,0.0,-5.7,0.0,147.884,3851.0,2.8,110,11.09.03.02,10305.022,1012.1811,-14.652,119.37490869140629,13.879406356622223,10.533333333333333
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605021057_037_13/,1,2026-05-02 17:00:10.113296+00:00,2026-05-02 17:17:24.503176+00:00,46.67869017,-114.03549092,1106.301,2026-05-02 16:59:18+00:00,DJI_20260502110011_0001_D.JPG,-90.0,180.0,-7.1,0.3,137.273,3303.0,3.2,110,11.09.03.02,11935.87,995.8396,-14.652,125.11340039062497,14.805899422592,11.0
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605021247_038_18/,1,2026-05-02 18:52:10.045453+00:00,2026-05-02 19:10:59.950190+00:00,46.66436068,-114.01421934,1194.157,2026-05-02 18:51:19+00:00,DJI_20260502125213_0001_D.JPG,-89.9,0.0,-9.7,0.14142135623730953,17.555,-1.0,4.0,100,11.09.03.02,17503.271,1087.648,-14.652,121.16105078124997,17.943348484352,12.866666666666667
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605021314_039_18/,1,2026-05-02 19:17:54.200382+00:00,2026-05-02 19:37:16.314739+00:00,46.66474381,-114.01928678,1152.91,2026-05-02 19:17:04+00:00,DJI_20260502131757_0001_D.JPG,-89.9,0.0,-4.2,0.1,-23.689,-1.0,3.5,110,11.09.03.02,16321.213,1049.4266,-14.652,118.13536425781263,18.189516698496,13.283333333333333
surveys/2026_front_country/spring/data_collection/M3M-green/DCIM/DJI_202605021340_040_18/,1,2026-05-02 19:44:26.563682+00:00,2026-05-02 19:56:12.288495+00:00,46.67440302,-114.0260461,1137.401,2026-05-02 19:43:39+00:00,DJI_20260502134429_0001_D.JPG,-89.9,0.0,-9.7,0.31622776601683794,-39.211,-1.0,4.0,110,11.09.03.02,14543.406,1024.9462,-14.652,127.10683300781261,18.322213640170666,13.733333333333333
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604271127_001_17/,1,2026-04-27 17:36:16.308878+00:00,2026-04-27 17:50:57.482610+00:00,46.67541599,-113.9726117,1448.786,2026-04-27 17:35:26+00:00,DJI_20260427113613_0001_D.JPG,-89.9,0.0,-4.4,0.4123105625617661,292.39,-1.0,3.2,100,11.09.03.02,19343.307,1342.514,-14.652,120.9239619140626,4.88815443904,11.6
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604271156_003_17/,1,2026-04-27 18:01:21.420164+00:00,2026-04-27 18:20:28.321657+00:00,46.6796087,-113.97542757,1378.899,2026-04-27 18:00:24+00:00,DJI_20260427120119_0001_D.JPG,-89.9,0.0,-6.7,0.0,222.507,-1.0,2.8,100,11.09.03.02,19043.053,1263.5634,-14.652,129.98764550781243,5.620355041023999,12.016666666666667
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604271226_005_17/,1,2026-04-27 18:31:40.104022+00:00,2026-04-27 18:44:50.415097+00:00,46.68573005,-113.97936901,1489.057,2026-04-27 18:30:48+00:00,DJI_20260427123138_0001_D.JPG,-89.9,0.0,-3.6,0.2,332.672,46092.0,4.0,110,11.09.03.02,21518.77,1387.968,-14.652,115.74098242187506,6.075026005504,12.516666666666667
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604271259_006_17/,1,2026-04-27 19:05:57.163096+00:00,2026-04-27 19:20:22.807956+00:00,46.68638351,-113.9821874,1509.495,2026-04-27 19:05:06+00:00,DJI_20260427130554_0001_D.JPG,-89.9,0.0,-5.5,0.1,353.105,4620.0,4.0,110,11.09.03.02,21413.268,1407.5725,-14.652,116.57449023437493,6.519842394225778,13.083333333333334
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604281055_009_8/,1,2026-04-28 17:04:03.283143+00:00,2026-04-28 17:23:34.612702+00:00,46.69792527,-114.04537473,1071.776,2026-04-28 16:58:02+00:00,DJI_20260428110403_0001_D.JPG,-89.9,0.0,-3.8,0.0,44.51,-1.0,2.8,230,11.09.03.02,7500.603,966.3981,-14.652,120.02992871093761,7.541915166698667,11.066666666666666
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604281125_011_8/,1,2026-04-28 17:28:19.196198+00:00,2026-04-28 17:56:21.226391+00:00,46.69939417,-114.04143164,1105.068,2026-04-28 17:27:25+00:00,DJI_20260428112819_0001_D.JPG,-89.9,0.0,-6.6,0.36055512754639896,77.84,46092.0,2.8,180,11.09.03.02,8774.183,993.534,-14.652,126.18600341796878,8.391197782101333,11.466666666666667
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604281158_013_8/,1,2026-04-28 18:00:14.808978+00:00,2026-04-28 18:23:33.909069+00:00,46.69390905,-114.03523199,1183.197,2026-04-28 17:59:20+00:00,DJI_20260428120015_0001_D.JPG,-89.9,0.0,-11.5,0.14142135623730953,155.991,3303.0,3.5,100,11.09.03.02,24768.898,1090.4039,-14.652,107.44506933593743,9.49794319751111,12.0
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301048_014_6/,1,2026-04-30 16:53:45.307024+00:00,2026-04-30 17:08:20.579966+00:00,46.70346071,-113.98600486,1780.77,2026-04-30 16:52:51+00:00,DJI_20260430105349_0001_D.JPG,-89.9,0.0,-6.3,0.2,296.239,6594.0,3.2,110,11.09.03.02,,1677.6075,-14.652,117.81445605468753,9.602245373710224,10.883333333333333
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301111_016_6/,1,2026-04-30 17:14:49.259200+00:00,2026-04-30 17:39:25.909724+00:00,46.70794788,-113.98994832,1718.097,2026-04-30 17:13:50+00:00,DJI_20260430111453_0001_D.JPG,-89.9,0.0,-2.3,0.1,233.47,11532.0,3.2,110,11.09.03.02,20596.088,1604.5867,-14.652,128.16233007812502,10.392839466666667,11.233333333333333
surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301142_017_6/,1,2026-04-30 17:45:24.042476+00:00,2026-04-30 18:08:01.044341+00:00,46.70631773,-113.99501984,1655.035,2026-04-30 17:44:30+00:00,DJI_20260430114528_0001_D.JPG,-89.9,0.0,-5.2,0.1,169.957,-1.0,2.8,100,11.09.03.02,19151.17,1535.1038,-14.652,134.58324023437513,11.616028317354667,11.75
