kind,drone_1,drone_2,prefix_1,photo_1,prefix_2,photo_2,year,season,dist_m,hours_apart,irradiance_1,irradiance_2,G_dn_1,G_dn_2,G_camera_1,G_camera_2,G_reflectance_1,G_reflectance_2,R_dn_1,R_dn_2,R_camera_1,R_camera_2,R_reflectance_1,R_reflectance_2,RE_dn_1,RE_dn_2,RE_camera_1,RE_camera_2,RE_reflectance_1,RE_reflectance_2,NIR_dn_1,NIR_dn_2,NIR_camera_1,NIR_camera_2,NIR_reflectance_1,NIR_reflectance_2,ok,why
same drone,blue,blue,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221320_010_20/,107,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221228_008_20/,104,2026,summer,6.793007775678791,0.8714817902777777,21733.008,17563.422,13696.0,13152.0,196.90298461914062,157.39303588867188,0.0045209480449557304,0.004471707157790661,6288.0,6096.0,108.28958892822266,87.22582244873047,0.003053111955523491,0.003058096393942833,17888.0,17216.0,265.65765380859375,204.06948852539062,0.01202920451760292,0.011580714955925941,15600.0,14832.0,254.40408325195312,197.53778076171875,0.017024198547005653,0.0167042538523674,True,
same drone,blue,blue,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221320_010_20/,50,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221228_008_20/,47,2026,summer,7.403366534162611,0.8714912572222223,21338.252,17962.955,15744.0,16864.0,245.70501708984375,207.1090087890625,0.005745823495090008,0.005753316450864077,11216.0,12176.0,229.71170043945312,192.44100952148438,0.006588464602828026,0.006574124097824097,16768.0,17632.0,254.6294708251953,212.46115112304688,0.011764355935156345,0.011791933327913284,13216.0,13616.0,220.20449829101562,182.78665161132812,0.014912238344550133,0.015092562884092331,True,
same drone,blue,blue,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221228_008_20/,355,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221320_010_20/,358,2026,summer,0.7438890403633556,0.8713681711111111,18028.211,23769.461,12656.0,13168.0,196.6304931640625,276.839599609375,0.005442460998892784,0.005811735987663269,8848.0,8752.0,175.6605224609375,241.47329711914062,0.005987511947751045,0.006208246573805809,14848.0,15024.0,200.01803588867188,277.29840087890625,0.011070136912167072,0.01142086647450924,12784.0,12960.0,174.7198028564453,243.8460693359375,0.014445596374571323,0.014713652431964874,True,
same drone,blue,blue,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221202_007_20/,231,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221255_009_20/,231,2026,summer,0.9881136292544831,0.8856718727777777,18488.531,17857.07,12560.0,11760.0,161.29736328125,201.04525756835938,0.00435333326458931,0.005617986433207989,8240.0,7792.0,141.22592163085938,184.654052734375,0.004712126217782497,0.006395609118044376,16064.0,14736.0,153.587646484375,193.45126342773438,0.008240979164838791,0.010749977082014084,14272.0,12960.0,129.47422790527344,161.05410766601562,0.01033028308302164,0.013220543041825294,True,
same drone,blue,blue,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604271147_003_20/,80,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604271216_004_19/,31,2026,spring,6.1561870060237105,0.540540445,15556.445,16748.375,13792.0,13728.0,146.4284210205078,160.27581787109375,0.004696907941251993,0.004775209352374077,9344.0,9184.0,125.67837524414062,137.8993682861328,0.0049123214557766914,0.005017468705773354,16016.0,16480.0,139.71548461914062,157.768310546875,0.008731408044695854,0.0091401357203722,14016.0,14208.0,116.73187255859375,127.86723327636719,0.011388493701815605,0.011436264961957932,True,
same drone,blue,blue,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604271147_003_20/,247,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604271216_004_19/,191,2026,spring,13.439357448151325,0.5399371919444445,15703.479,16981.213,15680.0,16048.0,188.63514709472656,205.68902587890625,0.005994097329676151,0.006044209469109774,10736.0,11264.0,168.62046813964844,187.53253173828125,0.006532152649015188,0.00672599533572793,17120.0,17440.0,190.45541381835938,205.18040466308594,0.011762836016714573,0.011702708899974823,14304.0,14640.0,153.02572631835938,165.8782501220703,0.014679091051220894,0.014614885672926903,True,
same drone,blue,blue,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221228_008_20/,371,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221320_010_20/,374,2026,summer,0.7760683689606994,0.8713574266666666,17637.51,24281.652,14944.0,15552.0,233.31082153320312,331.31182861328125,0.006600771099328995,0.0068085677921772,10816.0,10816.0,222.77499389648438,305.9175720214844,0.007776161655783653,0.007705701515078545,15872.0,16048.0,214.18260192871094,297.863525390625,0.012094398960471153,0.012016097083687782,12640.0,12736.0,178.49656677246094,247.697265625,0.015023804269731045,0.014627376571297646,True,
same drone,blue,blue,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221228_008_20/,172,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221320_010_20/,175,2026,summer,7.241568135960021,0.8714958247222223,18027.707,22834.633,14352.0,13776.0,213.29446411132812,266.10186767578125,0.00590386101976037,0.005815017037093639,9408.0,9440.0,191.6886749267578,247.62997436523438,0.0065275272354483604,0.006620046682655811,16384.0,15552.0,196.947021484375,253.37445068359375,0.010897194966673851,0.010877123102545738,13872.0,13712.0,157.75198364257812,213.51119995117188,0.013117523863911629,0.013497263193130493,True,
same drone,blue,blue,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604271147_003_20/,206,surveys/2026_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202604271216_004_19/,148,2026,spring,5.183563979160514,0.5373195213888889,15420.407,16757.744,12448.0,12512.0,148.46896362304688,161.12457275390625,0.004804374650120735,0.0047978125512599945,8112.0,8304.0,123.4266357421875,134.36647033691406,0.004873225465416908,0.004906489979475737,15600.0,16304.0,154.64593505859375,172.14236450195312,0.00967230461537838,0.009973797015845776,14096.0,14384.0,130.6195831298828,143.790283203125,0.012724004685878754,0.012949809432029724,True,
same drone,blue,blue,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221320_010_20/,409,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221228_008_20/,406,2026,summer,1.229251274633214,0.8713459358333334,23924.934,17950.725,14864.0,14880.0,324.11248779296875,253.96841430664062,0.006759928073734045,0.007059838622808456,10208.0,10496.0,308.8385314941406,248.96926879882812,0.007877225056290627,0.008510977029800415,15920.0,16304.0,299.44964599609375,234.0699462890625,0.012203868478536606,0.012998079881072044,12976.0,12912.0,251.04995727539062,185.51339721679688,0.014953374862670898,0.015351671725511551,True,
same drone,blue,blue,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221320_010_20/,347,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221228_008_20/,344,2026,summer,0.8526035860045121,0.8713761294444444,23382.691,17684.277,14848.0,15776.0,262.6536560058594,215.1288299560547,0.005605134181678295,0.006070274859666824,11488.0,11616.0,274.50555419921875,215.17864990234375,0.0071870917454361916,0.0075003234669566154,18624.0,19312.0,293.3653564453125,219.54324340820312,0.012288769707083702,0.012383349239826202,15328.0,15984.0,259.5810852050781,194.42633056640625,0.015915315598249435,0.01637617126107216,True,
same drone,blue,blue,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221255_009_20/,148,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221202_007_20/,148,2026,summer,1.6618724453046496,0.8855952324999999,20266.156,20366.035,14224.0,14288.0,213.68453979492188,189.65646362304688,0.005261369049549103,0.0046468451619148254,10048.0,9952.0,192.3546142578125,168.85507202148438,0.005821721628308296,0.005111376754939556,15024.0,14704.0,208.74349975585938,187.31362915039062,0.010198870673775673,0.009121916256844997,12576.0,12544.0,179.1663360595703,165.59130859375,0.012980432249605656,0.01198763120919466,True,
same drone,blue,blue,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221320_010_20/,226,surveys/2026_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202606221228_008_20/,223,2026,summer,0.9745233189454743,0.8712775094444444,20923.254,17683.369,13984.0,13232.0,209.28292846679688,187.54812622070312,0.00499116163700819,0.0052923038601875305,9216.0,8768.0,189.61074829101562,172.02783203125,0.005570793058723211,0.005993555299937725,16832.0,16096.0,203.05551147460938,185.27340698242188,0.0096441013738513,0.010441727936267853,14432.0,13600.0,172.70257568359375,152.02027893066406,0.01209867000579834,0.012846184894442558,True,
same drone,green,green,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061310_010_16/,148,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510081227_005_11/,312,2025,fall,3.050968581257545,47.387588068333336,12545.803,12219.164,11568.0,12000.0,92.11724853515625,87.44026184082031,0.0036256187595427036,0.0035335368011146784,7808.0,8032.0,92.57062530517578,87.16972351074219,0.00428464449942112,0.004135076887905598,14256.0,14352.0,90.02024841308594,84.71556854248047,0.006951452232897282,0.00666776392608881,12912.0,13376.0,74.88853454589844,71.54940795898438,0.009103589691221714,0.008898386731743813,True,
same drone,green,green,surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505021214_014_10/,281,surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505011203_005_15/,176,2025,spring,13.965468220662892,24.28699508027778,16886.027,16666.311,12768.0,13632.0,198.00404357910156,204.26443481445312,0.005790101829916239,0.006051916629076004,8592.0,9120.0,185.37142944335938,187.65924072265625,0.0064300913363695145,0.006616611033678055,15472.0,16304.0,191.55775451660156,193.1912841796875,0.010949370451271534,0.011274217627942562,14144.0,14720.0,153.64404296875,153.1829833984375,0.014020734466612339,0.014222786761820316,True,
same drone,green,green,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510101256_013_8/,73,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510091258_008_9/,118,2025,fall,14.882496317571919,23.936077363611112,11898.087,12080.235,12096.0,12128.0,97.56880187988281,99.968017578125,0.004049239680171013,0.0040862541645765305,8080.0,7968.0,94.48177337646484,95.68753051757812,0.004606361035257578,0.004579245112836361,14256.0,13952.0,86.846435546875,88.1937026977539,0.007203276269137859,0.00706703495234251,13600.0,12848.0,76.81553649902344,74.60699462890625,0.009614089503884315,0.009256014600396156,True,
same drone,green,green,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061337_011_16/,314,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061401_012_20/,167,2025,fall,11.65804608907169,0.33155281305555556,12317.346,11737.862,5888.0,9488.0,40.99250793457031,51.790550231933594,0.0016433384735137224,0.0021787185687571764,3120.0,5424.0,30.47736358642578,41.34000778198242,0.0014391908189281821,0.0020496537908911705,11248.0,14592.0,64.73208618164062,68.13194274902344,0.005114448256790638,0.005660039372742176,11296.0,12960.0,63.40806198120117,64.79182434082031,0.007788128685206175,0.008335484191775322,True,
same drone,green,green,surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505021307_016_10/,290,surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505011230_007_15/,455,2025,spring,8.994992845372465,24.512024515555556,17145.143,17231.416,13968.0,14256.0,235.3895263671875,231.81166076660156,0.006779312621802092,0.006642842665314674,9520.0,9648.0,229.4266357421875,227.63162231445312,0.007889502681791782,0.007788336835801601,15600.0,15312.0,205.04351806640625,193.8592529296875,0.011471470817923546,0.010972196236252785,13504.0,13856.0,159.6709747314453,155.19813537597656,0.014282147400081158,0.014060764573514462,True,
same drone,green,green,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061243_009_16/,158,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510081201_004_11/,311,2025,fall,7.899412885168133,47.39009052888889,12596.456,11819.522,5536.0,5760.0,26.395065307617188,23.230161666870117,0.0010346989147365093,0.0009704919066280127,3472.0,3488.0,26.397811889648438,22.218639373779297,0.0012164966901764274,0.0010881985072046518,8528.0,8320.0,34.82695007324219,28.852218627929688,0.0026901327073574066,0.0023469049483537674,8384.0,8288.0,33.576416015625,28.472537994384766,0.004081845283508301,0.0036756666377186775,True,
same drone,green,green,surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606231107_003_6/,158,surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606241157_010_11/,283,2026,summer,13.106771176066346,24.893741754166665,15723.517,17462.234,15568.0,14848.0,140.41848754882812,173.82843017578125,0.004409752786159515,0.004915419965982437,10576.0,9872.0,114.3297119140625,146.83815002441406,0.0042780921794474125,0.0049566784873604774,18608.0,17072.0,173.52566528320312,194.83428955078125,0.010651451535522938,0.011013958603143692,15712.0,14336.0,148.3281707763672,163.05047607421875,0.014273576438426971,0.014349862933158875,True,
same drone,green,green,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061310_010_16/,452,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510081254_007_11/,69,2025,fall,18.27661591328569,47.46908787722222,12454.412,12092.062,11968.0,13008.0,127.59109497070312,123.58920288085938,0.005058675073087215,0.0050468435510993,7936.0,8608.0,130.09893798828125,125.08689880371094,0.0060739703476428986,0.006019697058945894,13744.0,14768.0,109.95816040039062,109.48845672607422,0.008629389107227325,0.0087201576679945,12576.0,13520.0,89.48091125488281,87.99382019042969,0.011061757802963257,0.011140413582324982,True,
same drone,green,green,surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606241220_011_11/,429,surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606231135_004_6/,173,2026,summer,2.688627166794099,24.924847989166665,18004.318,16843.676,,,,,,,,,,,,,,,,,,,,,,,,,False,no registration
same drone,green,green,surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606231039_001_6/,318,surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606241131_009_11/,299,2026,summer,10.812365181493181,24.87035592222222,15109.688,17106.777,13344.0,14352.0,127.13868713378906,160.4681396484375,0.004154912196099758,0.0046319118700921535,7152.0,7632.0,69.92311096191406,93.41668701171875,0.002703774254769087,0.0032104887068271637,14944.0,16272.0,173.7158660888672,206.59341430664062,0.011189931072294712,0.011847101151943207,12960.0,13952.0,155.45823669433594,182.18186950683594,0.01577671617269516,0.016257528215646744,True,
same drone,green,green,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510091258_008_9/,110,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510101256_013_8/,64,2025,fall,16.026415739939154,23.936444720833336,12114.778,11854.488,12864.0,13248.0,159.21463012695312,149.91726684570312,0.006489438470453024,0.0062446556985378265,8752.0,9008.0,158.904541015625,148.81259155273438,0.007586964871734381,0.007285088300704956,15360.0,16112.0,134.20887756347656,129.22116088867188,0.01074966974556446,0.010765869170427322,14384.0,15072.0,113.01278686523438,108.36985778808594,0.014034856110811234,0.013650392182171345,True,
same drone,green,green,surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606231107_003_6/,163,surveys/2026_front_country/summer/data_collection/M3M-green/DCIM/DJI_202606241157_010_11/,279,2026,summer,5.690807285520154,24.888701114444444,16016.757,17560.873,12272.0,15024.0,101.8741455078125,158.7442626953125,0.003140718676149845,0.004463664721697569,7056.0,8112.0,66.9605941772461,102.66495513916016,0.002446165308356285,0.00344327325001359,13296.0,16384.0,122.89070129394531,182.113525390625,0.007483504246920347,0.01022789254784584,11760.0,13792.0,113.51414489746094,157.22769165039062,0.010867095552384853,0.01379124354571104,True,
same drone,green,green,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510091258_008_9/,101,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510101256_013_8/,53,2025,fall,13.786467245343164,23.936179483055554,12469.259,11915.259,12592.0,12640.0,149.77752685546875,144.93905639648438,0.005931242369115353,0.006006501615047455,8208.0,8384.0,142.28866577148438,138.00970458984375,0.006589912809431553,0.0067196558229625225,15008.0,15472.0,132.22512817382812,130.19793701171875,0.010262731462717056,0.010790694504976273,13712.0,14016.0,109.71302032470703,109.58132934570312,0.013179589062929153,0.013783186674118042,True,
same drone,green,green,surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505021214_014_10/,424,surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505011203_005_15/,179,2025,spring,1.197641128480443,24.36524146416667,16632.576,16683.85,,,,,,,,,,,,,,,,,,,,,,,,,False,no registration
same drone,green,green,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061401_012_20/,307,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061337_011_16/,306,2025,fall,14.129301709977671,0.4142448858333333,11838.37,11852.347,14064.0,13504.0,165.69064331054688,165.77456665039062,0.006911076605319977,0.006906423252075911,9248.0,8704.0,156.70957946777344,153.02259826660156,0.007694074418395758,0.007525610737502575,15792.0,15376.0,140.19998168945312,138.8897705078125,0.011553199961781502,0.011471772566437721,14080.0,13792.0,113.86964416503906,112.35231018066406,0.014549819752573967,0.014463206753134727,True,
same drone,red,red,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605011134_023_7/,353,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301048_014_6/,209,2026,spring,14.700242379382267,24.89312925388889,20377.879,18074.166,,,,,,,,,,,,,,,,,,,,,,,,,False,no registration
same drone,red,red,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505061234_005_5/,170,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505071225_007_1/,463,2025,spring,11.763355250445034,24.068854574166664,21498.439,21959.127,13392.0,13072.0,165.61172485351562,164.74966430664062,0.003846715670078993,0.0037464103661477566,8880.0,8944.0,131.11972045898438,135.40921020507812,0.00382762448862195,0.0038716373965144157,15424.0,15680.0,156.66429138183594,163.20724487304688,0.007829229347407818,0.007888270542025566,13888.0,13744.0,153.6226806640625,158.2852783203125,0.010212147608399391,0.010170218534767628,True,
same drone,red,red,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505061234_005_5/,60,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505071225_007_1/,385,2025,spring,16.845886241170668,24.09265153888889,21656.924,21981.977,13664.0,13296.0,164.7723846435547,162.28543090820312,0.003799212398007512,0.0036865381989628077,9136.0,9072.0,133.90757751464844,135.15782165527344,0.003883223980665207,0.0038481582887470722,16240.0,15328.0,157.26754760742188,151.9849090576172,0.007770584896206856,0.007403821684420109,14448.0,14016.0,150.4112548828125,152.09036254882812,0.009908939711749554,0.009821521118283272,True,
same drone,red,red,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505061206_004_5/,265,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505071225_007_1/,228,2025,spring,9.045235346313289,24.286311188055556,21117.449,21828.086,13024.0,13712.0,163.43667602539062,183.43252563476562,0.0038646836765110493,0.004196301102638245,8928.0,9200.0,139.2083740234375,155.139892578125,0.004132881760597229,0.0044560544192790985,15552.0,15552.0,144.03799438476562,155.40350341796875,0.007320220582187176,0.007612544111907482,13472.0,13984.0,133.76571655273438,147.9127197265625,0.0090932697057724,0.00963110662996769,True,
same drone,red,red,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505061206_004_5/,54,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505071225_007_1/,72,2025,spring,5.41897558587384,24.333185041944443,20820.49,21581.33,14016.0,13552.0,186.53134155273438,193.61346435546875,0.004473699256777763,0.004479847848415375,9424.0,9440.0,159.78939819335938,172.03781127929688,0.004809274338185787,0.004995544441044331,16496.0,16416.0,156.4163818359375,166.4249725341797,0.00805269181728363,0.008233633823692799,14512.0,14704.0,145.697509765625,155.8505096435547,0.010035134851932526,0.010258374735713005,True,
same drone,red,red,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605011134_023_7/,355,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301048_014_6/,211,2026,spring,18.884603631620106,24.893313065277777,20446.486,18224.072,10080.0,8112.0,52.82634735107422,29.872745513916016,0.0012901427689939737,0.0008185319602489471,6912.0,4960.0,40.33095932006836,20.654151916503906,0.0012333637569099665,0.0007012217538431287,13168.0,11520.0,69.73439025878906,40.756492614746094,0.003565707942470908,0.0023109987378120422,12000.0,10160.0,79.8076400756836,49.55961608886719,0.0055603766813874245,0.0038089524023234844,True,
same drone,red,red,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505061234_005_5/,61,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505071225_007_1/,384,2025,spring,9.126129656297735,24.091090504444445,21278.93,21500.693,13952.0,13552.0,163.68118286132812,163.43849182128906,0.0038410937413573265,0.003795839147642255,8944.0,9008.0,126.115966796875,132.64334106445312,0.003720287699252367,0.0038817529566586018,16688.0,15792.0,157.4930419921875,156.0518341064453,0.007955010049045086,0.007749335840344429,14432.0,14224.0,149.93270874023438,152.68576049804688,0.010095624253153801,0.010020582005381584,True,
same drone,red,red,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605011134_023_7/,44,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301048_014_6/,91,2026,spring,17.68862617806504,24.7219734275,20155.258,18361.184,,,,,,,,,,,,,,,,,,,,,,,,,False,no registration
same drone,red,red,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505061206_004_5/,159,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505071225_007_1/,151,2025,spring,10.860439224985862,24.310406889444444,20738.234,21720.352,13296.0,13216.0,177.187744140625,184.6106414794922,0.004266461357474327,0.004244199488312006,8912.0,8768.0,150.57421875,155.63526916503906,0.004551124759018421,0.004497353918850422,15632.0,15296.0,150.98583984375,156.93264770507812,0.007807995658367872,0.007670506369322538,13632.0,13984.0,141.150634765625,150.8199920654297,0.009748143143951893,0.009809543378651142,True,
same drone,red,red,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202605011134_023_7/,191,surveys/2026_front_country/spring/data_collection/M3M-red/DCIM/DJI_202604301048_014_6/,102,2026,spring,14.114136208796307,24.840627828333332,20146.35,18087.775,,,,,,,,,,,,,,,,,,,,,,,,,False,no registration
same drone,red,red,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505011352_009_18/,263,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505011259_008_14/,197,2025,spring,12.44716457250706,0.7954700319444444,21392.234,21478.285,13776.0,13616.0,235.314208984375,228.68695068359375,0.005492852069437504,0.00531676784157753,9088.0,8928.0,202.18215942382812,197.68246459960938,0.0059226034209132195,0.00576791912317276,16304.0,16528.0,226.94180297851562,225.98165893554688,0.011304531246423721,0.011232207529246807,14816.0,14992.0,218.92974853515625,225.68997192382812,0.014535605907440186,0.014939716085791588,True,
same drone,red,red,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505071225_007_1/,463,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505061234_005_5/,170,2025,spring,11.763355250445034,24.068854574166664,21959.127,21498.439,13088.0,13376.0,165.02688598632812,165.40673828125,0.003752714954316616,0.003841953817754984,8960.0,8864.0,135.62716674804688,130.97000122070312,0.003877869341522455,0.0038232537917792797,15696.0,15392.0,163.43441772460938,156.44390869140625,0.007899249903857708,0.00781821645796299,13760.0,13872.0,158.47412109375,153.41293334960938,0.010182351805269718,0.010198203846812248,True,
same drone,red,red,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505071225_007_1/,460,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505061234_005_5/,167,2025,spring,9.990320765615662,24.068908803055557,21586.775,22104.52,13104.0,13696.0,161.09579467773438,166.40200805664062,0.0037265107966959476,0.003759095910936594,8656.0,8800.0,127.88029479980469,130.74185180664062,0.003719624597579241,0.003702390007674694,16320.0,15872.0,162.7724151611328,160.50396728515625,0.008108720183372498,0.0077689029276371,14480.0,14800.0,158.30206298828125,160.59719848632812,0.010489281266927719,0.010362807661294937,True,
same drone,red,red,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505061206_004_5/,53,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505071225_007_1/,74,2025,spring,13.079510809090024,24.335552129444444,21224.516,21742.459,13248.0,12640.0,177.83944702148438,176.00367736816406,0.00418404396623373,0.00404221098870039,8688.0,8448.0,147.05516052246094,150.03733825683594,0.004341632127761841,0.004315750673413277,16048.0,15456.0,157.1798553466797,157.44317626953125,0.007915504276752472,0.007734374143183231,14800.0,14096.0,151.7979736328125,152.07192993164062,0.010224360972642899,0.009924964047968388,True,
same drone,red,red,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506241132_009_9/,27,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/_aborted/,120,2025,summer,17.654795469997513,0.5815712441666667,19634.207,17791.197,14000.0,13728.0,201.68934631347656,173.77662658691406,0.005129505880177021,0.0048774415627121925,10112.0,9472.0,196.2215576171875,164.91696166992188,0.006191625259816647,0.005729501601308584,15312.0,15248.0,170.82008361816406,151.26547241210938,0.009122142568230629,0.008864526636898518,13152.0,13472.0,160.67193603515625,147.46925354003906,0.0112121207639575,0.011328114196658134,True,
